138;0.613933E-09;0.166581E-12;0.972890E-15;-0.665813E-11
139;0.619191E-09;0.166665E-12;0.986002E-15;-0.670061E-11
140;0.624437E-09;0.166676E-12;0.999260E-15;-0.674007E-11
141;0.629669E-09;0.166615E-12;0.101267E-14;-0.677645E-11
142;0.634885E-09;0.166481E-12;0.102623E-14;-0.680967E-11
143;0.640086E-09;0.166274E-12;0.103994E-14;-0.683970E-11
144;0.645268E-09;0.165996E-12;0.105380E-14;-0.686645E-11
145;0.650432E-09;0.165645E-12;0.106782E-14;-0.688986E-11
146;0.655573E-09;0.165225E-12;0.108201E-14;-0.690988E-11
147;0.660691E-09;0.164735E-12;0.109635E-14;-0.692643E-11
148;0.665783E-09;0.164176E-12;0.111085E-14;-0.693947E-11
149;0.670847E-09;0.163550E-12;0.112553E-14;-0.694893E-11
150;0.675881E-09;0.162856E-12;0.114036E-14;-0.695474E-11
151;0.680882E-09;0.162097E-12;0.115537E-14;-0.695686E-11
152;0.685851E-09;0.161273E-12;0.117054E-14;-0.695524E-11
153;0.690786E-09;0.160388E-12;0.118589E-14;-0.694984E-11
154;0.695686E-09;0.159443E-12;0.120141E-14;-0.694066E-11
155;0.700551E-09;0.158439E-12;0.121710E-14;-0.692763E-11
156;0.705380E-09;0.157379E-12;0.123296E-14;-0.691074E-11
157;0.710171E-09;0.156264E-12;0.124900E-14;-0.688994E-11
158;0.714925E-09;0.155098E-12;0.126522E-14;-0.686522E-11
159;0.719639E-09;0.153881E-12;0.128161E-14;-0.683653E-11
160;0.724312E-09;0.152618E-12;0.129817E-14;-0.680387E-11
161;0.728940E-09;0.151309E-12;0.131492E-14;-0.676718E-11
162;0.733524E-09;0.149959E-12;0.133184E-14;-0.672647E-11
163;0.738061E-09;0.148570E-12;0.134895E-14;-0.668168E-11
164;0.742548E-09;0.147144E-12;0.136623E-14;-0.663281E-11
165;0.746985E-09;0.145684E-12;0.138369E-14;-0.657982E-11
166;0.751369E-09;0.144193E-12;0.140133E-14;-0.652271E-11
167;0.755701E-09;0.142675E-12;0.141915E-14;-0.646145E-11
168;0.759977E-09;0.141132E-12;0.143715E-14;-0.639605E-11
169;0.764198E-09;0.139570E-12;0.145533E-14;-0.632650E-11
170;0.768361E-09;0.137989E-12;0.147369E-14;-0.625279E-11
171;0.772466E-09;0.136394E-12;0.149222E-14;-0.617490E-11
172;0.776511E-09;0.134789E-12;0.151094E-14;-0.609284E-11
173;0.780495E-09;0.133178E-12;0.152984E-14;-0.600660E-11
174;0.784416E-09;0.131562E-12;0.154891E-14;-0.591618E-11
175;0.788273E-09;0.129949E-12;0.156817E-14;-0.582159E-11
176;0.792065E-09;0.128339E-12;0.158760E-14;-0.572284E-11
177;0.795791E-09;0.126740E-12;0.160720E-14;-0.561992E-11
178;0.799448E-09;0.125154E-12;0.162699E-14;-0.551285E-11
179;0.803036E-09;0.123585E-12;0.164694E-14;-0.540163E-11
180;0.806555E-09;0.122038E-12;0.166707E-14;-0.528628E-11
181;0.810002E-09;0.120519E-12;0.168737E-14;-0.516683E-11
182;0.813377E-09;0.119031E-12;0.170784E-14;-0.504330E-11
183;0.816679E-09;0.117579E-12;0.172847E-14;-0.491570E-11
184;0.819905E-09;0.116168E-12;0.174927E-14;-0.478407E-11
185;0.823057E-09;0.114803E-12;0.177024E-14;-0.464841E-11
186;0.826132E-09;0.113488E-12;0.179137E-14;-0.450876E-11
187;0.829130E-09;0.112228E-12;0.181266E-14;-0.436515E-11
188;0.832049E-09;0.111029E-12;0.183411E-14;-0.421761E-11
189;0.834888E-09;0.109895E-12;0.185571E-14;-0.406617E-11
190;0.837646E-09;0.108832E-12;0.187747E-14;-0.391087E-11
191;0.840323E-09;0.107845E-12;0.189939E-14;-0.375176E-11
192;0.842917E-09;0.106938E-12;0.192145E-14;-0.358885E-11
193;0.845425E-09;0.106117E-12;0.194367E-14;-0.342218E-11
194;0.847850E-09;0.105388E-12;0.196603E-14;-0.325183E-11
195;0.850190E-09;0.104755E-12;0.198854E-14;-0.307781E-11
196;0.852443E-09;0.104224E-12;0.201119E-14;-0.290020E-11
197;0.854611E-09;0.103801E-12;0.203398E-14;-0.271903E-11
198;0.856692E-09;0.103490E-12;0.205692E-14;-0.253437E-11
199;0.858685E-09;0.103298E-12;0.207999E-14;-0.234626E-11
200;0.860590E-09;0.103230E-12;0.210319E-14;-0.215477E-11
201;0.862406E-09;0.103291E-12;0.212653E-14;-0.195993E-11
202;0.864132E-09;0.103486E-12;0.215000E-14;-0.176184E-11
203;0.865765E-09;0.103822E-12;0.217360E-14;-0.156053E-11
204;0.867306E-09;0.104303E-12;0.219732E-14;-0.135610E-11
205;0.868750E-09;0.104935E-12;0.222117E-14;-0.114861E-11
206;0.870100E-09;0.105723E-12;0.224514E-14;-0.938132E-12
207;0.871353E-09;0.106673E-12;0.226923E-14;-0.724721E-12
208;0.872507E-09;0.107790E-12;0.229344E-14;-0.508473E-12
